oln_id_a	oln_id_b	edge_type
YGL201C	YBL023C	ppi
YGL201C	YBR202W	ppi
YGL201C	YBR202W	ppi
YGL201C	YCL061C	ppi
YGL201C	YDL017W	ppi
YGL201C	YDL017W	ppi
YGL201C	YDL017W	ppi
YGL201C	YDL017W	ppi
YGL201C	YDR013W	ppi
YGL201C	YDR013W	ppi
YGL201C	YDR168W	ppi
YGL201C	YDR489W	ppi
YGL201C	YDR489W	ppi
YGL201C	YDR489W	ppi
YGL201C	YDR489W	ppi
YGL201C	YDR510W	ppi
YGL201C	YDR510W	ppi
YGL201C	YDR510W	ppi
YGL201C	YEL032W	ppi
YGL201C	YEL032W	ppi
YGL201C	YEL032W	ppi
YGL201C	YER161C	ppi
YGL201C	YER161C	ppi
YGL201C	YGL113W	ppi
YGL201C	YGL113W	ppi
YGL201C	YGL113W	ppi
YGL201C	YGL113W	ppi
YGL203C	YAL053W	ppi
YGL203C	YAL053W	ppi
YGL203C	YBR023C	ppi
YGL203C	YBR023C	ppi
YGL203C	YER118C	ppi
YGL203C	YGL095C	ppi
YGL205W	YDR244W	ppi
YGL205W	YDR244W	ppi
YGL206C	YBL007C	ppi
YGL206C	YBL007C	ppi
YGL206C	YBL007C	ppi
YGL206C	YBL007C	ppi
YGL206C	YDL161W	ppi
YGL206C	YDL161W	ppi
YGL206C	YDL161W	ppi
YGL206C	YDL161W	ppi
YGL206C	YDR153C	ppi
YGL206C	YDR153C	ppi
YGL206C	YDR320C	ppi
YGL206C	YDR320C	ppi
YGL206C	YDR320C	ppi
YGL206C	YDR320C	ppi
YGL206C	YDR358W	ppi
YGL206C	YDR358W	ppi
YGL207W	YAR007C	ppi
YGL207W	YAR007C	ppi
YGL207W	YBL002W	ppi
YGL207W	YBL002W	ppi
YGL207W	YBL002W	ppi
YGL207W	YBL052C	ppi
YGL207W	YBL052C	ppi
YGL207W	YBL052C	ppi
YGL207W	YBR010W	ppi
YGL207W	YBR010W	ppi
YGL207W	YBR010W	ppi
YGL207W	YBR010W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YBR279W	ppi
YGL207W	YDL140C	ppi
YGL207W	YDL140C	ppi
YGL207W	YDR224C	ppi
YGL207W	YDR224C	ppi
YGL207W	YDR224C	ppi
YGL207W	YDR409W	ppi
YGL207W	YDR409W	ppi
YGL207W	YDR432W	ppi
YGL207W	YDR432W	ppi
YGL207W	YDR489W	ppi
YGL207W	YDR489W	ppi
YGL207W	YEL037C	ppi
YGL207W	YEL037C	ppi
YGL207W	YER164W	ppi
YGL207W	YER164W	ppi
YGL207W	YER164W	ppi
YGL207W	YGL019W	ppi
YGL207W	YGL019W	ppi
YGL207W	YGL019W	ppi
YGL207W	YGL019W	ppi
YGL207W	YGL019W	ppi
YGL207W	YGL019W	ppi
YGL208W	YDR247W	ppi
YGL208W	YDR247W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YDR477W	ppi
YGL208W	YER125W	ppi
YGL208W	YER125W	ppi
YGL208W	YFL010C	ppi
YGL208W	YFL010C	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL208W	YGL115W	ppi
YGL210W	YER136W	ppi
YGL210W	YER136W	ppi
YGL210W	YER136W	ppi
YGL210W	YER136W	ppi
YGL210W	YER136W	ppi
YGL210W	YGL198W	ppi
YGL210W	YGL198W	ppi
YGL210W	YGL198W	ppi
YGL212W	YAL047C	ppi
YGL212W	YAL047C	ppi
YGR060W	YBR106W	ppi
YGL212W	YBL050W	ppi
YGL212W	YBL050W	ppi
YGL212W	YDL077C	ppi
YGL212W	YDL077C	ppi
YGL212W	YDL077C	ppi
YGL212W	YDL077C	ppi
YGL212W	YDR080W	ppi
YGL212W	YDR080W	ppi
YGL212W	YDR080W	ppi
YGL212W	YDR080W	ppi
YGL212W	YGL161C	ppi
YGL212W	YGL161C	ppi
YGL213C	YBR059C	ppi
YGL213C	YBR059C	ppi
YGL213C	YBR059C	ppi
YGL213C	YBR059C	ppi
YGL216W	YBR160W	ppi
YGL216W	YBR160W	ppi
YGL216W	YFL037W	ppi
YGL216W	YFL037W	ppi
YGL219C	YAL005C	ppi
YGL219C	YAL005C	ppi
YGL219C	YAL048C	ppi
YGL219C	YAL048C	ppi
YGL219C	YER125W	ppi
YGL219C	YER125W	ppi
YGL219C	YER125W	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YDR098C	ppi
YGL220W	YER174C	ppi
YGL220W	YER174C	ppi
YGL220W	YER174C	ppi
YGL220W	YER174C	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YER157W	ppi
YGL223C	YGL005C	ppi
YGL223C	YGL005C	ppi
YGL223C	YGL005C	ppi
YGL226C-A	YDL232W	ppi
YGL226C-A	YDL232W	ppi
YGL226C-A	YDL232W	ppi
YGL226C-A	YEL002C	ppi
YGL226C-A	YEL002C	ppi
YGL226C-A	YEL002C	ppi
YGL226C-A	YEL002C	ppi
YGL226C-A	YGL022W	ppi
YGL226C-A	YGL022W	ppi
YGL226C-A	YGL022W	ppi
YGL227W	YBR056W	ppi
YGL227W	YBR056W	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YBR105C	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YCL039W	ppi
YGL227W	YDL176W	ppi
YGL227W	YDL176W	ppi
YGL227W	YDL176W	ppi
YGL227W	YDL176W	ppi
YGL227W	YDR226W	ppi
YGL227W	YDR226W	ppi
YGL227W	YDR255C	ppi
YGL227W	YDR255C	ppi
YGL227W	YDR255C	ppi
YGL227W	YDR255C	ppi
YGL227W	YDR255C	ppi
YGL227W	YDR255C	ppi
YGL229C	YBR109C	ppi
YGL229C	YBR109C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR102C	ppi
YGL233W	YBR200W	ppi
YGL233W	YBR200W	ppi
YGL233W	YBR200W	ppi
YGL233W	YBR200W	ppi
YGL233W	YBR200W	ppi
YGL233W	YBR200W	ppi
YGL233W	YDR166C	ppi
YGL233W	YDR166C	ppi
YGL233W	YDR166C	ppi
YGL233W	YDR166C	ppi
YGL233W	YDR166C	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL233W	YFL005W	ppi
YGL208W	YDR477W	ppi
YGL234W	YBR049C	ppi
YGL234W	YBR049C	ppi
YGL234W	YBR049C	ppi
YGL235W	YBR160W	ppi
YGL235W	YBR160W	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL237C	YBL021C	ppi
YGL238W	YAL005C	ppi
YGL238W	YAL005C	ppi
YGL238W	YBL030C	ppi
YGL238W	YBL030C	ppi
YGL238W	YBR031W	ppi
YGL238W	YBR031W	ppi
YGL238W	YDL160C	ppi
YGL238W	YDL160C	ppi
YGL238W	YDR170C	ppi
YGL238W	YDR170C	ppi
YGL238W	YDR170C	ppi
YGL238W	YFL039C	ppi
YGL238W	YFL039C	ppi
YGL240W	YBL084C	ppi
YGL240W	YBL084C	ppi
YGL240W	YBL084C	ppi
YGL240W	YBL084C	ppi
YGL240W	YBL084C	ppi
YGL240W	YBL084C	ppi
YGL240W	YDL008W	ppi
YGL240W	YDL008W	ppi
YGL240W	YDL008W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR118W	ppi
YGL240W	YDR260C	ppi
YGL240W	YDR260C	ppi
YGL240W	YDR260C	ppi
YGL240W	YFR036W	ppi
YGL240W	YFR036W	ppi
YGL240W	YFR036W	ppi
YGL240W	YGL003C	ppi
YGL240W	YGL003C	ppi
YGL240W	YGL003C	ppi
YGL241W	YBL003C	ppi
YGL241W	YBL003C	ppi
YGL241W	YBL003C	ppi
YGL241W	YBL003C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR224C	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR225W	ppi
YGL241W	YDR409W	ppi
YGL241W	YEL019C	ppi
YGL241W	YEL019C	ppi
YGL241W	YEL019C	ppi
YGL241W	YER148W	ppi
YGL241W	YER148W	ppi
YGL241W	YER148W	ppi
YGL241W	YER148W	ppi
YGL241W	YER148W	ppi
YGL244W	YBR135W	ppi
YGL244W	YBR135W	ppi
YGL244W	YBR135W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YBR279W	ppi
YGL244W	YDL140C	ppi
YGL244W	YDL140C	ppi
YGL244W	YDL140C	ppi
YGL244W	YER164W	ppi
YGL244W	YER164W	ppi
YGL244W	YER164W	ppi
YGL244W	YER164W	ppi
YGL244W	YGL207W	ppi
YGL244W	YGL207W	ppi
YGL244W	YGL207W	ppi
YGL244W	YGL207W	ppi
YGL244W	YGL207W	ppi
YGL244W	YGL207W	ppi
YGL245W	YDL103C	ppi
YGL245W	YDL103C	ppi
YGL245W	YDL103C	ppi
YGL245W	YER125W	ppi
YGL245W	YER125W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL245W	YGL105W	ppi
YGL246C	YDR289C	ppi
YGL246C	YDR289C	ppi
YGL246C	YDR289C	ppi
YGL237C	YBL021C	ppi
YGL246C	YDR289C	ppi
YGL249W	YDL132W	ppi
YGL249W	YDL132W	ppi
YGL252C	YBR081C	ppi
YGL252C	YBR081C	ppi
YGL252C	YBR081C	ppi
YGL252C	YBR081C	ppi
YGL252C	YBR081C	ppi
YGL252C	YDR099W	ppi
YGL233W	YBR102C	ppi
YGL252C	YDR099W	ppi
YGL252C	YDR099W	ppi
YGL252C	YDR099W	ppi
YGL252C	YDR099W	ppi
YGL252C	YDR176W	ppi
YGL252C	YDR176W	ppi
YGL252C	YDR277C	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL252C	YER177W	ppi
YGL253W	YBR193C	ppi
YGL253W	YBR193C	ppi
YGL253W	YDR477W	ppi
YGL253W	YDR477W	ppi
YGL253W	YDR477W	ppi
YGL253W	YDR477W	ppi
YGL253W	YGL035C	ppi
YGL253W	YGL035C	ppi
YGL253W	YGL035C	ppi
YGL253W	YGL035C	ppi
YGL253W	YGL035C	ppi
YGL254W	YGL154C	ppi
YGR098C	YDR113C	ppi
YGL254W	YGL154C	ppi
YGL254W	YGL154C	ppi
YGR002C	YAL011W	ppi
YGR002C	YAL011W	ppi
YGR002C	YAL011W	ppi
YGR002C	YAL011W	ppi
YGR002C	YAL011W	ppi
YGR002C	YBR231C	ppi
YGR002C	YBR231C	ppi
YGR002C	YBR231C	ppi
YGR002C	YBR231C	ppi
YGR002C	YBR231C	ppi
YGR002C	YBR231C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR190C	ppi
YGR002C	YDR225W	ppi
YGR002C	YDR225W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR334W	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR359C	ppi
YGR002C	YDR485C	ppi
YGR002C	YDR485C	ppi
YGR002C	YDR485C	ppi
YGR002C	YDR485C	ppi
YGR002C	YDR485C	ppi
YGR002C	YEL018W	ppi
YGR002C	YEL018W	ppi
YGR002C	YEL018W	ppi
YGR002C	YEL018W	ppi
YGR002C	YEL018W	ppi
YGR002C	YEL018W	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGR002C	YFL024C	ppi
YGL241W	YDR225W	ppi
YGR002C	YFL024C	ppi
YGR003W	YDR139C	ppi
YGR003W	YDR139C	ppi
YGR005C	YBR017C	ppi
YGR005C	YBR017C	ppi
YGR005C	YBR017C	ppi
YGR005C	YBR089C-A	ppi
YGR005C	YBR154C	ppi
YGR005C	YBR154C	ppi
YGR005C	YBR154C	ppi
YGR005C	YBR154C	ppi
YGR005C	YBR154C	ppi
YGR005C	YBR279W	ppi
YGR005C	YBR279W	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDL140C	ppi
YGR063C	YBR154C	ppi
YGR005C	YDL140C	ppi
YGR005C	YDR404C	ppi
YGR005C	YDR404C	ppi
YGR005C	YDR404C	ppi
YGR005C	YDR404C	ppi
YGR005C	YER022W	ppi
YGR005C	YER022W	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR006W	YDR088C	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YAL030W	ppi
YGR009C	YBL050W	ppi
YGR009C	YBL106C	ppi
YGR009C	YBL106C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR164C	ppi
YGR009C	YDR468C	ppi
YGR009C	YDR468C	ppi
YGR009C	YDR468C	ppi
YGR009C	YFL005W	ppi
YGR009C	YFL005W	ppi
YGR013W	YBR119W	ppi
YGR013W	YBR119W	ppi
YGR013W	YBR119W	ppi
YGR013W	YBR119W	ppi
YGR013W	YBR119W	ppi
YGR013W	YBR119W	ppi
YGR013W	YDL087C	ppi
YGR013W	YDL087C	ppi
YGR013W	YDL087C	ppi
YGR013W	YDL087C	ppi
YGR013W	YDR235W	ppi
YGR013W	YDR235W	ppi
YGR013W	YDR235W	ppi
YGR013W	YDR235W	ppi
YGR013W	YDR240C	ppi
YGR013W	YDR240C	ppi
YGR013W	YDR240C	ppi
YGR013W	YDR240C	ppi
YGR013W	YDR240C	ppi
YGR014W	YBR160W	ppi
YGR014W	YBR160W	ppi
YGR014W	YER118C	ppi
YGR014W	YER118C	ppi
YGR014W	YER118C	ppi
YGR020C	YBR127C	ppi
YGR020C	YBR127C	ppi
YGR020C	YDL185W	ppi
YGR020C	YDL185W	ppi
YGR020C	YDL185W	ppi
YGR020C	YDL185W	ppi
YGR020C	YEL051W	ppi
YGR020C	YEL051W	ppi
YGR020C	YEL051W	ppi
YGR020C	YEL051W	ppi
YGR024C	YBR060C	ppi
YGR024C	YBR060C	ppi
YGR030C	YAL033W	ppi
YGR030C	YAL033W	ppi
YGR030C	YAL033W	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR167C	ppi
YGR030C	YBR257W	ppi
YGR030C	YBR257W	ppi
YGR030C	YBR257W	ppi
YGR030C	YBR257W	ppi
YGR030C	YBR257W	ppi
YGR005C	YBR089C-A	ppi
YGR033C	YBL045C	ppi
YGR033C	YBL045C	ppi
YGR033C	YBL045C	ppi
YGR033C	YDL217C	ppi
YGR033C	YDL217C	ppi
YGR033C	YDL217C	ppi
YGR033C	YDL217C	ppi
YGR034W	YBR109C	ppi
YGR034W	YBR109C	ppi
YGR034W	YDR101C	ppi
YGR034W	YDR101C	ppi
YGR035C	YBR160W	ppi
YGR035C	YBR160W	ppi
YGR038W	YDR062W	ppi
YGR038W	YDR062W	ppi
YGR038W	YDR062W	ppi
YGR040W	YBR083W	ppi
YGR040W	YBR083W	ppi
YGR040W	YBR083W	ppi
YGR040W	YBR083W	ppi
YGR040W	YBR083W	ppi
YGR040W	YBR083W	ppi
YGR040W	YCL047C	ppi
YGR040W	YCL047C	ppi
YGR040W	YDL006W	ppi
YGR040W	YDL006W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL159W	ppi
YGR040W	YDL230W	ppi
YGR040W	YDL230W	ppi
YGR040W	YDR103W	ppi
YGR040W	YDR103W	ppi
YGR040W	YDR103W	ppi
YGR040W	YDR103W	ppi
YGR040W	YDR168W	ppi
YGR040W	YDR256C	ppi
YGR040W	YDR256C	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YDR480W	ppi
YGR040W	YER167W	ppi
YGR040W	YER167W	ppi
YGR040W	YER167W	ppi
YGR040W	YER167W	ppi
YGR040W	YER167W	ppi
YGR040W	YFL028C	ppi
YGR040W	YFL028C	ppi
YGR040W	YFR028C	ppi
YGR040W	YFR028C	ppi
YGR040W	YGL245W	ppi
YGR040W	YGL245W	ppi
YGR040W	YGL245W	ppi
YGR040W	YGR013W	ppi
YGR040W	YGR013W	ppi
YGR041W	YCR038C	ppi
YGR041W	YCR038C	ppi
YGR047C	YAL001C	ppi
YGR047C	YAL001C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YBR123C	ppi
YGR047C	YDL140C	ppi
YGR047C	YDL140C	ppi
YGR047C	YDL150W	ppi
YGR047C	YDL150W	ppi
YGR047C	YDR224C	ppi
YGR047C	YDR224C	ppi
YGR047C	YDR301W	ppi
YGR047C	YDR301W	ppi
YGR047C	YDR362C	ppi
YGR047C	YDR362C	ppi
YGR009C	YBL050W	ppi
YGR047C	YDR362C	ppi
YGR047C	YDR362C	ppi
YGR047C	YGL044C	ppi
YGR047C	YGL044C	ppi
YGR047C	YGL044C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR170C	ppi
YGR048W	YBR201W	ppi
YGR048W	YBR201W	ppi
YGR048W	YBR201W	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL126C	ppi
YGR048W	YDL190C	ppi
YGR048W	YDL190C	ppi
YGR048W	YDL190C	ppi
YGR048W	YDR049W	ppi
YGR048W	YDR330W	ppi
YGR048W	YDR390C	ppi
YGR048W	YDR390C	ppi
YGR048W	YDR510W	ppi
YGR048W	YDR510W	ppi
YGR048W	YFL044C	ppi
YGR048W	YFL044C	ppi
YGR049W	YDL059C	ppi
YGR049W	YDL059C	ppi
YGR050C	YBR109C	ppi
YGR050C	YBR109C	ppi
YGR052W	YCL030C	ppi
YGR052W	YCL030C	ppi
YGR052W	YCL030C	ppi
YGR120C	YER157W	ppi
YGR052W	YCL030C	ppi
YGR052W	YCL030C	ppi
YGR052W	YFR028C	ppi
YGR052W	YFR028C	ppi
YGR052W	YFR028C	ppi
YGR055W	YDR032C	ppi
YGR055W	YGL077C	ppi
YGR056W	YBR009C	ppi
YGR056W	YBR009C	ppi
YGR056W	YBR010W	ppi
YGR056W	YBR010W	ppi
YGR056W	YCR052W	ppi
YGR056W	YCR052W	ppi
YGR056W	YCR052W	ppi
YGR056W	YCR052W	ppi
YGR056W	YCR052W	ppi
YGR056W	YDL059C	ppi
YGR056W	YDL059C	ppi
YGR056W	YDR303C	ppi
YGR056W	YDR303C	ppi
YGR056W	YDR303C	ppi
YGR056W	YDR303C	ppi
YGR056W	YER148W	ppi
YGR056W	YER148W	ppi
YGR056W	YFR037C	ppi
YGR056W	YFR037C	ppi
YGR056W	YFR037C	ppi
YGR056W	YFR037C	ppi
YGR060W	YBR106W	ppi
YGR060W	YER044C	ppi
YGR060W	YER044C	ppi
YGR060W	YER044C	ppi
YGR060W	YER044C	ppi
YGR060W	YER044C	ppi
YGR060W	YGL001C	ppi
YGR060W	YGL001C	ppi
YGR060W	YGL012W	ppi
YGR063C	YBL008W	ppi
YGR063C	YBL008W	ppi
YGR063C	YBL046W	ppi
YGR063C	YBL046W	ppi
YGR063C	YBL046W	ppi
YGR063C	YBR154C	ppi
YGR063C	YBR154C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDL140C	ppi
YGR063C	YDR404C	ppi
YGR063C	YDR404C	ppi
YGR063C	YDR404C	ppi
YGR063C	YDR404C	ppi
YGR063C	YDR404C	ppi
YGR063C	YER125W	ppi
YGR063C	YER125W	ppi
YGR063C	YGL070C	ppi
YGR063C	YGL070C	ppi
YGR063C	YGL070C	ppi
YGR067C	YFR050C	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YER125W	ppi
YGR068C	YGL019W	ppi
YGR068C	YGL019W	ppi
YGR068C	YGL019W	ppi
YGR072W	YDR172W	ppi
YGR072W	YDR172W	ppi
YGR074W	YBL074C	ppi
YGR074W	YBL074C	ppi
YGR074W	YDL209C	ppi
YGR074W	YDL209C	ppi
YGR074W	YDL209C	ppi
YGR074W	YDL209C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YER172C	ppi
YGR074W	YGR013W	ppi
YGR074W	YGR013W	ppi
YGR074W	YGR013W	ppi
